Time of Scraping,Price,Price Change Since Last,24h Low,24h High,24h Avg Price,Market Cap,24h Trading Volume,Circulating Supply,1h Price Change %,24h Price Change %,7d Price Change %,hour,dayofweek,day,month
2025-04-12 01:42:45,83351.07,-179.06999999999243,79086.09,84056.35,81571.22,1654577569271.0,38095067754.0,19849925.0,0.5,4.4,1.0,1,5,12,4
2025-04-12 01:53:51,83453.15,102.0799999999872,79086.09,84056.35,81571.22,1656240115209.0,40035111609.0,19849925.0,0.3,4.6,0.8,1,5,12,4
2025-04-12 02:18:24,83279.72,-173.42999999999302,79086.09,84056.35,81571.22,1653173719005.0,38034303404.0,19849946.0,0.3,4.8,0.9,2,5,12,4
2025-04-12 02:38:40,83316.57,36.85000000000582,79086.09,84056.35,81571.22,1653647173571.0,39900853710.0,19849946.0,0.0,4.8,0.9,2,5,12,4
2025-04-12 02:51:08,83391.56,74.98999999999069,79086.09,84056.35,81571.22,1655775011569.0,36494991460.0,19849946.0,0.1,4.7,0.8,2,5,12,4
2025-04-12 04:27:22,83186.46,-205.09999999999127,79484.46,84056.35,81770.405,1651525418372.0,38505731164.0,19849981.0,0.1,4.7,0.7,4,5,12,4
2025-04-12 05:47:36,83202.54,16.079999999987194,80322.95,84056.35,82189.65,1651570472670.0,37033037689.0,19850000.0,0.0,3.5,0.9,5,5,12,4
2025-04-12 06:31:09,82983.67,-218.86999999999534,80551.6,84056.35,82303.975,1646549917004.0,36884506109.0,19850012.0,0.3,3.0,1.2,6,5,12,4
2025-04-12 06:53:30,83038.11,54.44000000000233,80578.08,84056.35,82317.215,1648581519688.0,36745835436.0,19850012.0,0.1,2.9,1.1,6,5,12,4
2025-04-12 07:22:52,82942.53,-95.58000000000175,80578.08,84056.35,82317.215,1646223661132.0,36310058244.0,19850056.0,0.0,2.6,0.8,7,5,12,4
2025-04-12 07:54:23,83156.24,213.7100000000064,80578.08,84056.35,82317.215,1649727118327.0,36665130086.0,19850056.0,0.2,3.0,0.6,7,5,12,4
2025-04-12 08:17:57,83297.25,141.00999999999476,80578.08,84056.35,82317.215,1652856027946.0,36546933382.0,19850065.0,0.5,3.4,0.4,8,5,12,4
2025-04-12 08:39:27,83398.75,101.5,80639.8,84056.35,82348.07500000001,1655258075720.0,34686865365.0,19850065.0,0.4,3.4,0.3,8,5,12,4
2025-04-12 08:51:11,83298.55,-100.19999999999709,80639.8,84056.35,82348.07500000001,1654050272210.0,36368566771.0,19850065.0,0.2,3.3,0.4,8,5,12,4
2025-04-12 09:25:42,83471.93,173.3799999999901,80878.54,84056.35,82467.445,1656277764813.0,35970843904.0,19850084.0,0.1,3.1,0.2,9,5,12,4
2025-04-12 09:46:04,83617.69,145.7600000000093,80878.54,84056.35,82467.445,1659158990567.0,35986765537.0,19850084.0,0.3,3.1,0.1,9,5,12,4
2025-04-12 10:17:10,83556.04,-61.65000000000873,80878.54,84056.35,82467.445,1657672811930.0,35877447717.0,19850084.0,0.1,3.1,0.1,10,5,12,4
2025-04-12 10:37:07,83590.68,34.63999999999942,80955.12,84056.35,82505.735,1659283238070.0,35758491315.0,19850084.0,0.0,3.3,0.2,10,5,12,4
2025-04-12 10:51:12,83731.57,140.89000000001397,81124.42,84056.35,82590.38500000001,1661118945869.0,35756880022.0,19850084.0,0.2,2.9,0.3,10,5,12,4
2025-04-12 11:23:01,83771.18,39.60999999998603,81268.15,84056.35,82662.25,1663260382592.0,33588778204.0,19850137.0,0.3,3.1,0.3,11,5,12,4
2025-04-12 11:53:39,83542.5,-228.67999999999302,81471.68,84056.35,82764.015,1658444323863.0,34127313721.0,19850156.0,0.2,2.5,0.1,11,5,12,4
2025-04-12 12:19:54,83503.45,-39.05000000000291,81595.18,84056.35,82825.765,1658277560712.0,33853744132.0,19850156.0,0.3,2.3,0.0,12,5,12,4
2025-04-12 12:51:02,83562.25,58.80000000000291,81675.28,84056.35,82865.815,1657902437857.0,33227664751.0,19850156.0,0.0,1.7,0.1,12,5,12,4
2025-04-12 13:18:14,83460.9,-101.35000000000582,81675.28,84056.35,82865.815,1656723319348.0,32411234940.0,19850168.0,0.1,1.2,0.5,13,5,12,4
2025-04-12 13:40:03,83385.17,-75.72999999999593,81675.28,84056.35,82865.815,1655644866910.0,31839488374.0,19850168.0,0.1,0.8,0.6,13,5,12,4
2025-04-12 14:14:27,83480.37,95.19999999999709,81675.28,84056.35,82865.815,1657191174643.0,31163318594.0,19850206.0,0.0,1.0,0.2,14,5,12,4
2025-04-12 14:26:11,83541.23,60.86000000000058,81675.28,84056.35,82865.815,1658053511350.0,30995759928.0,19850206.0,0.1,1.3,0.1,14,5,12,4
2025-04-12 14:38:04,83493.99,-47.23999999999069,81675.28,84056.35,82865.815,1657372770175.0,30630192939.0,19850206.0,0.1,1.6,0.2,14,5,12,4
2025-04-12 14:51:04,83477.81,-16.180000000007567,81675.28,84056.35,82865.815,1656721381120.0,30366711321.0,19850206.0,0.1,1.6,0.2,14,5,12,4
2025-04-12 15:35:04,83685.28,207.47000000000116,81675.28,84056.35,82865.815,1661108520346.0,26237203510.0,19850225.0,0.2,1.7,0.3,15,5,12,4
2025-04-12 16:03:48,83747.29,62.00999999999476,81675.28,84056.35,82865.815,1661423471024.0,29090692624.0,19850234.0,0.3,2.1,0.6,16,5,12,4
2025-04-12 16:51:02,84170.96,423.6700000000128,81675.28,84056.35,82865.815,1670851908068.0,28743393850.0,19850234.0,0.5,1.4,1.1,16,5,12,4
2025-04-12 17:16:10,84493.02,322.0599999999977,81675.28,84538.04,83106.66,1677660247164.0,26341873505.0,19850256.0,0.7,2.5,2.2,17,5,12,4
2025-04-12 17:39:32,84930.53,437.50999999999476,81901.05,84915.42,83408.235,1685973057446.0,27815965308.0,19850256.0,1.4,3.7,2.7,17,5,12,4
2025-04-12 17:51:18,84775.98,-154.5500000000029,81908.36,84944.81,83426.58499999999,1683022280880.0,26698449313.0,19850256.0,0.8,3.3,2.5,17,5,12,4
2025-04-12 18:18:00,84751.07,-24.90999999998894,81938.68,84944.81,83441.745,1681322801438.0,27336829681.0,19850275.0,0.4,3.4,2.2,18,5,12,4
2025-04-12 18:39:27,85135.03,383.95999999999185,82172.24,85105.11,83638.675,1689330205021.0,27513519258.0,19850275.0,0.2,3.3,2.7,18,5,12,4
2025-04-12 18:51:40,85130.47,-4.559999999997672,82172.24,85206.7,83689.47,1691477992758.0,27526944643.0,19850275.0,0.4,3.2,2.7,18,5,12,4
2025-04-12 19:22:12,84928.58,-201.88999999999942,82172.24,85206.7,83689.47,1684771724415.0,27300564430.0,19850287.0,0.1,3.4,2.8,19,5,12,4
2025-04-12 19:54:00,84655.65,-272.93000000000757,82782.3,85206.7,83994.5,1680903486121.0,27093569781.0,19850287.0,0.4,2.2,2.5,19,5,12,4
2025-04-12 20:16:32,84492.74,-162.90999999998894,82831.0,85206.7,84018.85,1678640842995.0,26774203004.0,19850287.0,0.5,2.0,2.1,20,5,12,4
2025-04-12 20:39:11,84673.75,181.00999999999476,82861.86,85206.7,84034.28,1680591451460.0,26322256563.0,19850287.0,0.2,1.6,2.3,20,5,12,4
2025-04-12 20:51:51,84724.98,51.229999999995925,82861.86,85206.7,84034.28,1682235948450.0,25531258598.0,19850287.0,0.0,1.1,2.4,20,5,12,4
2025-04-12 21:24:47,84859.57,134.59000000001106,82861.86,85206.7,84034.28,1684522414612.0,24106243409.0,19850321.0,0.4,1.3,2.5,21,5,12,4
2025-04-12 21:44:12,84946.98,87.40999999998894,82861.86,85206.7,84034.28,1686228787754.0,23490598990.0,19850321.0,0.2,1.3,2.6,21,5,12,4
2025-04-12 21:55:11,85098.41,151.43000000000757,82861.86,85206.7,84034.28,1688998505401.0,23515397028.0,19850321.0,0.4,1.7,2.8,21,5,12,4
2025-04-12 22:15:18,85071.47,-26.94000000000233,82861.86,85206.7,84034.28,1688726951481.0,23072278750.0,19850321.0,0.3,1.5,2.4,22,5,12,4
2025-04-12 22:38:26,85017.06,-54.41000000000349,82861.86,85206.7,84034.28,1687254382191.0,22802143207.0,19850321.0,0.1,1.5,2.3,22,5,12,4
2025-04-12 22:51:31,84911.43,-105.63000000000466,82861.86,85206.7,84034.28,1685587246216.0,22776776880.0,19850321.0,0.2,1.3,2.2,22,5,12,4
2025-04-12 23:19:36,85081.25,169.82000000000698,82861.86,85206.7,84034.28,1688627918430.0,22570242655.0,19850353.0,0.0,1.6,2.7,23,5,12,4
2025-04-12 23:38:20,85340.16,258.9100000000035,82861.86,85308.55,84085.205,1691781819816.0,22599756122.0,19850353.0,0.4,1.7,3.0,23,5,12,4
2025-04-12 23:51:33,85645.34,305.179999999993,82861.86,85595.84,84228.85,1700299793640.0,21155835250.0,19850353.0,0.9,2.1,3.4,23,5,12,4
2025-04-13 00:16:40,85335.36,-309.9799999999959,82861.86,85629.77,84245.815,1694472050093.0,22939796204.0,19850365.0,0.3,1.7,2.8,0,6,13,4
2025-04-13 00:37:59,85344.15,8.789999999993597,82861.86,85629.77,84245.815,1694437490848.0,22636457558.0,19850365.0,0.1,1.9,2.8,0,6,13,4
2025-04-13 00:51:22,85405.54,61.38999999999942,82861.86,85629.77,84245.815,1695159819076.0,22548980059.0,19850365.0,0.3,2.1,2.8,0,6,13,4
2025-04-13 01:17:41,85493.71,88.1700000000128,82861.86,85629.77,84245.815,1695422623873.0,22579183362.0,19850381.0,0.1,2.4,3.1,1,6,13,4
2025-04-13 01:40:12,85499.23,5.519999999989523,82861.86,85629.77,84245.815,1697164500211.0,22706619276.0,19850381.0,0.1,2.6,3.1,1,6,13,4
2025-04-13 01:51:15,85428.85,-70.3799999999901,82861.86,85629.77,84245.815,1696424628757.0,22463686540.0,19850381.0,0.0,2.4,3.1,1,6,13,4
2025-04-13 02:18:38,85294.24,-134.61000000000058,82861.86,85629.77,84245.815,1693830472445.0,22444211147.0,19850393.0,0.2,2.4,2.6,2,6,13,4
2025-04-13 04:58:47,85334.01,39.76999999998952,82861.86,85731.68,84296.76999999999,1695091917004.0,23288622980.0,19850443.0,0.2,2.6,2.2,4,6,13,4
2025-04-13 07:09:39,85249.39,-84.61999999999534,82879.08,85731.68,84305.38,1693573502416.0,25333315634.0,19850443.0,0.1,2.8,2.3,7,6,13,4
2025-04-13 07:58:01,84613.72,-635.6699999999983,83199.97,85731.68,84465.825,1680895353730.0,24789257772.0,19850443.0,0.9,1.7,1.6,7,6,13,4
2025-04-13 08:28:44,84573.58,-40.13999999999942,83284.14,85731.68,84507.91,1678249218782.0,25249037043.0,19850443.0,0.6,1.5,1.3,8,6,13,4
2025-04-13 08:45:14,84667.06,93.47999999999593,83284.14,85731.68,84507.91,1680068671925.0,25752336462.0,19850443.0,0.1,1.6,1.4,8,6,13,4
2025-04-13 08:56:18,84463.36,-203.6999999999971,83284.14,85731.68,84507.91,1676616297202.0,26216343547.0,19850443.0,0.2,1.4,1.2,8,6,13,4
2025-04-13 09:28:28,84605.27,141.9100000000035,83355.12,85731.68,84543.4,1678530803094.0,26425801207.0,19850443.0,0.0,1.2,1.4,9,6,13,4
2025-04-13 09:47:29,84732.04,126.76999999998952,83355.12,85731.68,84543.4,1681965688068.0,26377903124.0,19850443.0,0.2,1.4,1.6,9,6,13,4
2025-04-13 10:17:49,84718.19,-13.849999999991269,83355.12,85731.68,84543.4,1681666935992.0,26333173292.0,19850443.0,0.2,1.3,2.0,10,6,13,4
2025-04-13 10:37:02,84617.59,-100.60000000000582,83355.12,85731.68,84543.4,1680895841326.0,26088110001.0,19850443.0,0.1,1.2,1.9,10,6,13,4
2025-04-13 10:51:27,84514.01,-103.58000000000175,83355.12,85731.68,84543.4,1677483239656.0,26108681985.0,19850443.0,0.3,0.9,1.7,10,6,13,4
2025-04-13 11:23:06,84427.52,-86.48999999999069,83355.12,85731.68,84543.4,1675823442297.0,26214627821.0,19850443.0,0.3,0.9,1.7,11,6,13,4
2025-04-13 11:53:58,84565.75,138.22999999999593,83355.12,85731.68,84543.4,1678576012243.0,25841492404.0,19850443.0,0.1,1.2,1.9,11,6,13,4
2025-04-13 12:20:40,84556.06,-9.690000000002328,83355.12,85731.68,84543.4,1678901518243.0,25886052432.0,19850443.0,0.2,1.2,1.9,12,6,13,4
2025-04-13 12:39:44,84704.14,148.08000000000175,83355.12,85731.68,84543.4,1681125516451.0,26068452037.0,19850443.0,0.2,1.5,2.0,12,6,13,4
2025-04-13 12:51:22,84859.4,155.25999999999476,83355.12,85731.68,84543.4,1683564120709.0,25735606164.0,19850443.0,0.3,1.5,2.2,12,6,13,4
2025-04-13 13:20:22,84728.95,-130.4499999999971,83355.12,85731.68,84543.4,1682707062431.0,26101171354.0,19850625.0,0.2,1.6,2.0,13,6,13,4
2025-04-13 13:53:02,84667.4,-61.55000000000291,83360.88,85731.68,84546.28,1680669988832.0,26224799335.0,19850625.0,0.2,1.6,2.0,13,6,13,4
2025-04-13 14:15:15,84698.29,30.889999999999418,83472.07,85731.68,84601.875,1681139189236.0,26201451007.0,19850625.0,0.1,1.5,2.3,14,6,13,4
2025-04-13 14:26:53,84453.99,-244.29999999998836,83472.07,85731.68,84601.875,1676377163326.0,26260588077.0,19850625.0,0.1,1.1,2.0,14,6,13,4
2025-04-13 14:38:55,84414.22,-39.770000000004075,83472.07,85731.68,84601.875,1675625365056.0,26294335204.0,19850625.0,0.3,1.1,1.9,14,6,13,4
2025-04-13 14:51:22,84384.73,-29.49000000000524,83478.86,85731.68,84605.26999999999,1675760803108.0,26279436375.0,19850625.0,0.3,1.1,1.9,14,6,13,4
2025-04-13 15:36:00,84313.16,-71.56999999999243,83692.38,85731.68,84712.03,1673792443969.0,27933667385.0,19850625.0,0.1,0.7,1.8,15,6,13,4
2025-04-13 16:35:34,84197.48,-115.68000000000757,83745.09,85731.68,84738.385,1671410325254.0,27767737555.0,19850700.0,0.1,0.5,1.9,16,6,13,4
2025-04-13 16:51:34,83876.52,-320.95999999999185,83877.14,85731.68,84804.41,1665944579272.0,27717857280.0,19850700.0,0.6,0.4,1.5,16,6,13,4
2025-04-13 17:16:22,83771.14,-105.38000000000466,83648.99,85731.68,84690.33499999999,1663142324247.0,27276368360.0,19850718.0,0.8,0.7,1.8,17,6,13,4
2025-04-13 17:39:30,83906.02,134.88000000000466,83648.99,85731.68,84690.33499999999,1665594689318.0,26672219026.0,19850718.0,0.2,1.2,2.0,17,6,13,4
2025-04-13 17:51:37,83946.25,40.229999999995925,83648.99,85731.68,84690.33499999999,1666944114094.0,26333341114.0,19850718.0,0.1,0.9,2.1,17,6,13,4
2025-04-13 18:19:29,83809.75,-136.5,83648.99,85731.68,84690.33499999999,1663749055015.0,25876324989.0,19850756.0,0.1,1.2,1.5,18,6,13,4
2025-04-13 18:51:19,83705.31,-104.44000000000233,83648.99,85731.68,84690.33499999999,1661756781529.0,25284460954.0,19850756.0,0.3,1.6,1.4,18,6,13,4
2025-04-13 19:24:00,84131.89,426.58000000000175,83648.99,85731.68,84690.33499999999,1668174250471.0,23579261487.0,19850771.0,0.4,1.0,2.1,19,6,13,4
2025-04-13 19:55:36,84156.43,24.539999999993597,83648.99,85731.68,84690.33499999999,1670557153135.0,24905453988.0,19850793.0,0.5,0.6,2.1,19,6,13,4
2025-04-13 20:16:28,84447.95,291.5200000000041,83648.99,85731.68,84690.33499999999,1675754140561.0,24692714325.0,19850793.0,0.5,0.1,3.1,20,6,13,4
2025-04-13 20:38:58,84626.07,178.1200000000099,83648.99,85731.68,84690.33499999999,1680586854508.0,25362959152.0,19850793.0,0.4,0.1,3.3,20,6,13,4
2025-04-13 20:51:29,84765.61,139.5399999999936,83648.99,85731.68,84690.33499999999,1682445178524.0,25692066844.0,19850793.0,0.7,0.1,3.5,20,6,13,4
2025-04-13 21:25:26,84563.43,-202.18000000000757,83648.99,85731.68,84690.33499999999,1678658284653.0,25782094588.0,19850812.0,0.1,0.4,5.3,21,6,13,4
2025-04-13 21:44:12,84764.68,201.25,83648.99,85731.68,84690.33499999999,1681795256629.0,25981406946.0,19850812.0,0.0,0.2,5.5,21,6,13,4
2025-04-13 21:55:08,84758.85,-5.829999999987194,83648.99,85731.68,84690.33499999999,1682983254418.0,25934452437.0,19850812.0,0.1,0.4,5.5,21,6,13,4
2025-04-13 22:14:33,84469.32,-289.52999999999884,83648.99,85731.68,84690.33499999999,1677627612320.0,25963258815.0,19850834.0,0.4,0.7,7.0,22,6,13,4
2025-04-13 22:25:23,84439.3,-30.020000000004075,83648.99,85731.68,84690.33499999999,1676132511835.0,25962789931.0,19850834.0,0.1,0.8,6.9,22,6,13,4
2025-04-13 22:37:33,84431.87,-7.430000000007567,83648.99,85731.68,84690.33499999999,1676400533326.0,25873416811.0,19850834.0,0.4,0.7,6.9,22,6,13,4
2025-04-13 22:51:35,83715.55,-716.3199999999924,83600.68,85731.68,84666.18,1660371001029.0,25684534463.0,19850834.0,1.3,1.4,6.0,22,6,13,4
2025-04-13 23:20:18,84222.33,506.77999999999884,83600.68,85731.68,84666.18,1670316157272.0,26563489143.0,19850859.0,0.3,1.1,5.6,23,6,13,4
2025-04-14 00:17:48,83270.77,-951.5599999999977,83197.27,85731.68,84464.475,1652998954100.0,25893925506.0,19850890.0,1.1,2.5,5.6,0,0,14,4
2025-04-14 00:37:21,83560.66,289.8899999999994,83197.27,85731.68,84464.475,1659873795296.0,25624702189.0,19850890.0,0.5,2.1,6.1,0,0,14,4
2025-04-14 00:51:12,83306.74,-253.91999999999825,83197.27,85731.68,84464.475,1654470833400.0,26249268509.0,19850890.0,0.2,2.4,5.7,0,0,14,4
2025-04-14 01:17:50,83404.96,98.22000000000116,83197.27,85731.68,84464.475,1655944879503.0,27790587932.0,19850903.0,0.0,2.5,5.7,1,0,14,4
2025-04-14 01:39:57,83247.16,-157.8000000000029,83197.27,85731.68,84464.475,1652676349189.0,28225264439.0,19850903.0,0.1,2.6,5.5,1,0,14,4
2025-04-14 01:51:19,83293.35,46.19000000000233,83197.27,85731.68,84464.475,1653259645273.0,28232796478.0,19850903.0,0.0,2.5,5.6,1,0,14,4
2025-04-14 02:19:10,83516.76,223.40999999998894,83197.27,85731.68,84464.475,1657836849304.0,28493429180.0,19850903.0,0.1,2.1,7.2,2,0,14,4
2025-04-14 02:40:00,83509.2,-7.559999999997672,83197.27,85731.68,84464.475,1657837337747.0,28496734191.0,19850903.0,0.4,2.0,7.2,2,0,14,4
2025-04-14 02:51:10,83497.8,-11.39999999999418,83197.27,85731.68,84464.475,1656823100515.0,28516043806.0,19850903.0,0.2,2.1,7.1,2,0,14,4
2025-04-14 04:40:41,84465.97,968.1699999999983,83197.27,85627.24,84412.255,1677617115250.0,30000251253.0,19850968.0,0.4,1.4,7.8,4,0,14,4
2025-04-14 05:59:57,85155.31,689.3399999999965,83197.27,85510.33,84353.8,1692508639934.0,29074857921.0,19851012.0,1.1,0.1,8.6,5,0,14,4
2025-04-14 06:40:42,84614.69,-540.6199999999953,83197.27,85510.33,84353.8,1681360713386.0,30840762864.0,19851012.0,0.4,1.0,8.4,6,0,14,4
2025-04-14 07:29:01,84629.2,14.509999999994761,83197.27,85315.17,84256.22,1679185837400.0,31567128685.0,19851028.0,0.1,0.5,9.1,7,0,14,4
2025-04-14 07:46:30,84899.51,270.3099999999977,83197.27,85315.17,84256.22,1685222594739.0,29771021691.0,19851028.0,0.3,0.1,9.4,7,0,14,4
2025-04-14 08:20:25,84686.16,-213.34999999999127,83197.27,85315.17,84256.22,1681602943765.0,30592029641.0,19851028.0,0.2,0.2,10.4,8,0,14,4
2025-04-14 08:52:37,84439.8,-246.36000000000058,83197.27,85315.17,84256.22,1675245929908.0,30077970035.0,19851028.0,0.6,0.0,10.1,8,0,14,4
2025-04-14 09:30:18,84361.54,-78.26000000000931,83197.27,85315.17,84256.22,1674700426252.0,29720066359.0,19851043.0,0.4,0.3,9.7,9,0,14,4
2025-04-14 09:52:22,84543.94,182.40000000000873,83197.27,85315.17,84256.22,1677896806720.0,29775789583.0,19851043.0,0.1,0.2,10.0,9,0,14,4
2025-04-14 10:20:34,84441.26,-102.68000000000757,83197.27,85315.17,84256.22,1676217738432.0,30018052137.0,19851062.0,0.0,0.3,12.9,10,0,14,4
2025-04-14 10:39:13,84438.32,-2.9399999999877764,83197.27,85315.17,84256.22,1676190285161.0,30058396213.0,19851062.0,0.0,0.1,12.9,10,0,14,4
2025-04-14 10:51:37,84469.7,31.379999999990105,83197.27,85315.17,84256.22,1676461645427.0,30004447956.0,19851062.0,0.1,0.1,13.0,10,0,14,4
2025-04-14 11:27:30,84506.78,37.080000000001746,83197.27,85315.17,84256.22,1677680385689.0,28855895983.0,19851087.0,0.1,0.1,12.4,11,0,14,4
2025-04-14 11:48:51,84754.37,247.5899999999965,83197.27,85315.17,84256.22,1682240472546.0,30316423044.0,19851087.0,0.3,0.2,12.8,11,0,14,4
2025-04-14 12:22:49,84775.0,20.630000000004657,83197.27,85315.17,84256.22,1683255012865.0,30364930869.0,19851087.0,0.3,0.2,11.3,12,0,14,4
2025-04-14 12:53:13,84341.37,-433.63000000000466,83197.27,85315.17,84256.22,1674227172139.0,28926041127.0,19851087.0,0.4,0.6,10.7,12,0,14,4
2025-04-14 13:22:51,84458.86,117.49000000000524,83197.27,85315.17,84256.22,1676151769812.0,30420868699.0,19851106.0,0.3,0.2,10.8,13,0,14,4
2025-04-14 14:16:53,84745.29,286.429999999993,83197.27,85315.17,84256.22,1681792111863.0,30940976822.0,19851131.0,0.3,0.3,10.2,14,0,14,4
2025-04-14 14:37:45,84887.6,142.31000000001222,83197.27,85315.17,84256.22,1684445288320.0,29600744559.0,19851131.0,0.3,0.6,10.3,14,0,14,4
2025-04-14 14:51:37,84849.53,-38.070000000006985,83197.27,85315.17,84256.22,1684108739847.0,30712531096.0,19851131.0,0.1,0.5,10.3,14,0,14,4
2025-04-14 15:40:09,85011.1,161.57000000000698,83197.27,85315.17,84256.22,1687292664631.0,30869839678.0,19851156.0,0.2,0.8,10.7,15,0,14,4
2025-04-14 17:20:08,84470.69,-540.4100000000035,83197.27,85315.17,84256.22,1676703915547.0,31242746065.0,19851200.0,0.8,0.9,7.7,17,0,14,4
2025-04-14 17:44:31,85429.48,958.7899999999936,83197.27,85315.17,84256.22,1692514969261.0,29993528933.0,19851200.0,0.9,1.7,8.8,17,0,14,4
2025-04-14 17:55:15,85661.52,232.04000000000815,83197.27,85620.14,84408.705,1700484916398.0,32362444410.0,19851212.0,1.4,2.0,9.2,17,0,14,4
2025-04-14 18:21:34,84663.79,-997.7300000000105,83197.27,85667.65,84432.45999999999,1679759314962.0,29534611516.0,19851212.0,0.2,1.1,6.8,18,0,14,4
2025-04-14 18:52:11,84044.16,-619.6299999999901,83197.27,85667.65,84432.45999999999,1669156765098.0,34122092052.0,19851212.0,1.9,0.4,6.0,18,0,14,4
2025-04-14 19:25:25,84304.33,260.16999999999825,83197.27,85667.65,84432.45999999999,1674106078392.0,34950460053.0,19851212.0,0.5,0.1,7.5,19,0,14,4
2025-04-14 20:17:36,84407.77,103.44000000000233,83197.27,85667.65,84432.45999999999,1675757460702.0,35470008303.0,19851253.0,0.2,0.1,9.0,20,0,14,4
2025-04-14 20:41:06,84533.49,125.72000000000116,83197.27,85667.65,84432.45999999999,1677925326773.0,33972681806.0,19851253.0,0.0,0.2,9.2,20,0,14,4
2025-04-14 20:51:40,84578.8,45.30999999999767,83197.27,85667.65,84432.45999999999,1678860384334.0,35082389629.0,19851253.0,0.1,0.2,9.2,20,0,14,4
2025-04-14 21:28:01,84932.28,353.4799999999959,83197.27,85667.65,84432.45999999999,1685301920381.0,35370868679.0,19851275.0,0.5,0.4,7.4,21,0,14,4
2025-04-14 21:49:20,84869.69,-62.58999999999651,83197.27,85667.65,84432.45999999999,1684773110630.0,35425968579.0,19851275.0,0.4,0.1,7.4,21,0,14,4
2025-04-14 22:16:36,85100.6,230.9100000000035,83197.27,85667.65,84432.45999999999,1689608320385.0,35691684033.0,19851296.0,0.3,0.7,8.5,22,0,14,4
2025-04-14 22:37:58,84978.45,-122.15000000000873,83197.27,85667.65,84432.45999999999,1686944181461.0,35914656550.0,19851296.0,0.1,1.0,8.3,22,0,14,4
2025-04-14 22:51:25,84966.68,-11.770000000004075,83197.27,85667.65,84432.45999999999,1687751927822.0,35467726725.0,19851296.0,0.1,1.3,8.3,22,0,14,4
2025-04-14 23:22:17,84826.6,-140.0799999999872,83197.27,85667.65,84432.45999999999,1684146418380.0,35269136204.0,19851296.0,0.2,0.7,8.7,23,0,14,4
2025-04-14 23:52:50,84770.21,-56.38999999999942,83197.27,85667.65,84432.45999999999,1682202292572.0,35136011783.0,19851296.0,0.1,1.6,8.6,23,0,14,4
2025-04-15 00:18:29,84881.42,111.20999999999185,83252.72,85667.65,84460.185,1684048665366.0,34809756292.0,19851346.0,0.1,1.7,7.7,0,1,15,4
2025-04-15 00:51:18,84614.56,-266.8600000000006,83252.72,85667.65,84460.185,1679561870058.0,34162754627.0,19851346.0,0.1,1.5,7.3,0,1,15,4
2025-04-15 01:18:51,84586.21,-28.34999999999127,83252.72,85667.65,84460.185,1679786440096.0,33813990461.0,19851375.0,0.3,1.5,6.8,1,1,15,4
2025-04-15 01:41:25,84624.95,38.73999999999069,83252.72,85667.65,84460.185,1679557131135.0,33704058519.0,19851375.0,0.0,1.6,6.9,1,1,15,4
2025-04-15 01:52:27,84563.03,-61.919999999998254,83280.38,85667.65,84474.015,1678709335086.0,33623348055.0,19851375.0,0.1,1.4,6.8,1,1,15,4
2025-04-15 02:18:19,84599.47,36.44000000000233,83430.91,85667.65,84549.28,1679291017638.0,32129394379.0,19851409.0,0.0,1.3,5.9,2,1,15,4
2025-04-15 02:38:55,84671.64,72.16999999999825,83430.91,85667.65,84549.28,1680647057989.0,32066527994.0,19851409.0,0.0,1.4,6.0,2,1,15,4
2025-04-15 02:51:24,84522.3,-149.3399999999965,83600.82,85667.65,84634.235,1677778425566.0,33317259123.0,19851409.0,0.1,1.1,5.8,2,1,15,4
2025-04-15 04:39:57,84891.23,368.929999999993,84050.56,85667.65,84859.105,1685199744486.0,31845798919.0,19851434.0,0.2,0.5,7.6,4,1,15,4
2025-04-15 05:58:48,84905.07,13.84000000001106,84050.56,85667.65,84859.105,1685053615867.0,28733755430.0,19851446.0,0.1,0.2,5.2,5,1,15,4
2025-04-15 06:39:50,85309.4,404.3299999999872,84050.56,85667.65,84859.105,1693450044475.0,27487472740.0,19851446.0,0.6,0.9,6.8,6,1,15,4
