Time of Scraping,Price,Price Change Since Last,24h Low,24h High,24h Avg Price,Market Cap,24h Trading Volume,Circulating Supply,1h Price Change %,24h Price Change %,7d Price Change %,hour,dayofweek,day,month
2025-04-12 16:49:23,130.09,-0.8700000000000045,119.88,131.13,125.505,67429743209.0,4514630523.0,515973008.0,0.6,8.1,10.5,16,5,12,4
2025-04-12 17:08:16,129.41,-0.6800000000000068,119.88,131.13,125.505,66849373495.0,4396460690.0,515972992.0,0.9,7.7,9.9,17,5,12,4
2025-04-12 17:29:33,128.62,-0.789999999999992,119.88,131.13,125.505,66412342013.0,4452384863.0,515972992.0,1.8,7.0,9.2,17,5,12,4
2025-04-12 17:47:09,129.18,0.5600000000000023,119.88,131.13,125.505,66679593806.0,4431889568.0,515972969.0,0.4,6.5,9.7,17,5,12,4
2025-04-12 18:12:10,129.39,0.20999999999997954,119.88,131.13,125.505,66604334714.0,4320290731.0,515972952.0,0.6,6.6,9.8,18,5,12,4
2025-04-12 18:35:01,129.99,0.6000000000000227,119.88,131.13,125.505,67060247128.0,4285204587.0,515972943.0,0.8,7.5,10.2,18,5,12,4
2025-04-12 18:49:56,130.39,0.39999999999997726,119.88,131.13,125.505,67230342855.0,4294169299.0,515972929.0,1.0,8.1,10.6,18,5,12,4
2025-04-12 19:07:46,130.84,0.45000000000001705,119.88,131.13,125.505,67476047068.0,4280409928.0,515972912.0,1.0,8.6,10.0,19,5,12,4
2025-04-12 19:23:09,131.17,0.3299999999999841,119.88,131.2,125.53999999999999,67696691346.0,4300978665.0,515972903.0,1.1,8.7,10.4,19,5,12,4
2025-04-12 19:32:47,130.71,-0.45999999999997954,119.88,131.2,125.53999999999999,67475976178.0,4335426978.0,515972903.0,0.6,8.4,10.0,19,5,12,4
2025-04-12 19:47:08,130.63,-0.0800000000000125,119.88,131.2,125.53999999999999,67398785181.0,4336429391.0,515972889.0,0.2,8.4,9.9,19,5,12,4
2025-04-12 20:10:12,130.9,0.27000000000001023,119.88,131.2,125.53999999999999,67511615770.0,4339690187.0,515972872.0,0.0,8.4,10.4,20,5,12,4
2025-04-12 20:28:02,131.11,0.21000000000000796,119.88,131.2,125.53999999999999,67647122905.0,4343689962.0,515972863.0,0.3,8.1,10.6,20,5,12,4
2025-04-12 20:36:45,131.84,0.7299999999999898,119.88,131.23,125.55499999999999,67768303889.0,4459149715.0,515972863.0,1.1,8.6,11.2,20,5,12,4
2025-04-12 20:47:07,132.77,0.9300000000000068,119.88,132.77,126.325,68260970892.0,4529445128.0,515972848.0,1.6,9.1,12.0,20,5,12,4
2025-04-12 21:08:37,132.46,-0.3100000000000023,119.88,132.77,126.325,68346285712.0,4482789665.0,515972832.0,1.2,8.6,11.2,21,5,12,4
2025-04-12 21:25:18,131.87,-0.5900000000000034,119.88,132.77,126.325,68041504485.0,4507272765.0,515972823.0,0.6,7.9,10.7,21,5,12,4
2025-04-12 21:33:22,131.99,0.12000000000000455,119.88,132.77,126.325,68115870491.0,4517669542.0,515972823.0,0.1,8.4,10.8,21,5,12,4
2025-04-12 21:46:58,132.36,0.37000000000000455,119.88,132.77,126.325,68201446186.0,4533443642.0,515972808.0,0.2,9.2,11.1,21,5,12,4
2025-04-12 22:08:39,132.76,0.39999999999997726,119.88,132.79,126.335,68498141447.0,4554649061.0,515972791.0,0.4,9.7,11.3,22,5,12,4
2025-04-12 22:29:35,133.15,0.3900000000000148,119.88,133.47,126.675,68735459267.0,4591647797.0,515972782.0,0.9,10.0,11.7,22,5,12,4
2025-04-12 22:47:00,132.92,-0.2300000000000182,119.88,133.47,126.675,68579185908.0,4618346077.0,515972768.0,0.3,9.8,11.5,22,5,12,4
2025-04-12 23:08:59,132.08,-0.839999999999975,119.88,133.47,126.675,68150845905.0,4601341272.0,515972751.0,0.6,9.4,10.8,23,5,12,4
2025-04-12 23:34:09,132.04,-0.040000000000020464,119.88,133.47,126.675,68124356153.0,4648793429.0,515972742.0,0.6,9.6,10.7,23,5,12,4
2025-04-13 02:02:48,131.54,-0.5,119.88,133.47,126.675,67804650610.0,4763167649.0,516096761.0,1.0,8.6,9.3,2,6,13,4
2025-04-13 04:14:27,131.59,0.05000000000001137,120.07,133.47,126.77,67914280372.0,4884032446.0,516095937.0,0.8,9.6,9.8,4,6,13,4
2025-04-13 04:56:54,130.96,-0.6299999999999955,122.19,133.47,127.83,67712730120.0,4879254105.0,516095775.0,0.7,6.9,9.3,4,6,13,4
2025-04-13 05:18:39,129.9,-1.0600000000000023,122.35,133.47,127.91,67159665096.0,4751756065.0,516095450.0,1.2,6.0,8.5,5,6,13,4
2025-04-13 05:41:23,130.12,0.21999999999999886,122.35,133.47,127.91,67164729681.0,4764218622.0,516095261.0,1.0,6.3,8.6,5,6,13,4
2025-04-13 05:48:32,130.12,0.0,122.35,133.47,127.91,67157565329.0,4770047040.0,516095261.0,0.9,6.3,8.7,5,6,13,4
2025-04-13 06:15:08,129.89,-0.2300000000000182,122.82,133.47,128.14499999999998,67064302173.0,4758024382.0,516095082.0,0.1,5.8,8.0,6,6,13,4
2025-04-13 06:37:44,129.65,-0.23999999999998067,122.98,133.47,128.225,66905587475.0,4768145767.0,516095018.0,0.4,5.2,7.8,6,6,13,4
2025-04-13 06:50:41,129.67,0.01999999999998181,122.98,133.47,128.225,66898393199.0,4771309197.0,516094822.0,0.3,5.2,7.8,6,6,13,4
2025-04-13 07:10:31,129.44,-0.22999999999998977,123.05,133.47,128.26,66819562176.0,4748758342.0,516094604.0,0.4,5.1,8.3,7,6,13,4
2025-04-13 07:25:19,129.09,-0.3499999999999943,123.05,133.47,128.26,66633201665.0,4785192269.0,516094558.0,0.3,4.9,8.0,7,6,13,4
2025-04-13 07:32:16,128.9,-0.18999999999999773,123.32,133.47,128.39499999999998,66522720904.0,4774953479.0,516094558.0,0.6,4.7,7.9,7,6,13,4
2025-04-13 07:46:53,128.39,-0.5100000000000193,123.78,133.47,128.625,66289225376.0,4760999346.0,516094410.0,1.0,3.7,7.4,7,6,13,4
2025-04-13 08:12:25,128.33,-0.05999999999997385,124.24,133.47,128.855,66269816237.0,4672474027.0,516094251.0,0.8,2.7,7.8,8,6,13,4
2025-04-13 08:33:58,129.09,0.7599999999999909,124.24,133.47,128.855,66463720743.0,4655044636.0,516094195.0,0.2,3.7,8.4,8,6,13,4
2025-04-13 08:49:52,129.59,0.5,124.24,133.47,128.855,66882598746.0,4674605835.0,516094027.0,0.7,4.3,8.7,8,6,13,4
2025-04-13 09:10:18,129.85,0.2599999999999909,124.24,133.47,128.855,67009129304.0,4640610256.0,516093845.0,1.2,4.3,8.7,9,6,13,4
2025-04-13 09:30:03,130.13,0.28000000000000114,124.25,133.47,128.86,67046630835.0,4666993959.0,516093799.0,0.8,4.7,8.8,9,6,13,4
2025-04-13 09:47:00,130.53,0.4000000000000057,124.25,133.47,128.86,67259827547.0,4682272064.0,516093700.0,0.7,4.8,9.3,9,6,13,4
2025-04-13 10:09:49,131.11,0.5800000000000125,124.25,133.47,128.86,67680788136.0,4718683795.0,516093588.0,1.0,5.1,9.5,10,6,13,4
2025-04-13 10:33:30,130.48,-0.6300000000000239,124.25,133.47,128.86,67445250172.0,4744155670.0,516093523.0,0.3,4.8,9.1,10,6,13,4
2025-04-13 10:47:13,130.57,0.09000000000000341,124.25,133.47,128.86,67441592147.0,4739990951.0,516093481.0,0.0,5.1,9.1,10,6,13,4
2025-04-13 11:07:48,130.61,0.040000000000020464,124.53,133.47,129.0,67475527058.0,4732512833.0,516093419.0,0.3,4.7,9.8,11,6,13,4
2025-04-13 11:22:51,129.64,-0.9700000000000273,124.53,133.47,129.0,67125247403.0,4888379252.0,516093404.0,0.8,3.7,8.9,11,6,13,4
2025-04-13 11:32:34,129.64,0.0,124.53,133.47,129.0,66866988605.0,4792453125.0,516093404.0,0.7,3.7,8.9,11,6,13,4
2025-04-13 11:47:11,129.27,-0.3699999999999761,124.53,133.47,129.0,66715561683.0,4792572130.0,516093362.0,1.1,3.8,8.6,11,6,13,4
2025-04-13 12:17:36,129.8,0.5300000000000011,124.93,133.47,129.2,66925460452.0,4794849189.0,516093297.0,0.0,3.9,9.5,12,6,13,4
2025-04-13 12:55:36,129.61,-0.18999999999999773,125.84,133.47,129.655,66850011223.0,4772322287.0,516093162.0,0.3,3.0,9.3,12,6,13,4
2025-04-13 13:18:35,129.9,0.28999999999999204,126.51,133.47,129.99,66994441876.0,4686517663.0,516092943.0,0.1,2.4,11.1,13,6,13,4
2025-04-13 13:41:51,129.09,-0.8100000000000023,126.74,133.47,130.105,66763964631.0,4639516873.0,516092846.0,0.4,1.9,10.4,13,6,13,4
2025-04-13 13:48:22,128.55,-0.539999999999992,127.62,133.47,130.54500000000002,66346062210.0,4744578989.0,516092846.0,0.7,0.7,10.0,13,6,13,4
2025-04-13 14:08:43,127.8,-0.7500000000000142,127.58,133.47,130.525,65951476232.0,4388695640.0,516092666.0,1.4,0.9,11.5,14,6,13,4
2025-04-13 14:28:48,127.72,-0.0799999999999983,127.58,133.47,130.525,65895304774.0,4475064122.0,516092581.0,1.2,1.5,11.4,14,6,13,4
2025-04-13 14:38:26,128.17,0.44999999999998863,127.58,133.47,130.525,66003792322.0,4461687821.0,516092581.0,0.7,1.6,11.8,14,6,13,4
2025-04-13 14:47:01,128.59,0.4200000000000159,127.58,133.47,130.525,66281251869.0,4415899049.0,516092488.0,0.0,1.3,12.2,14,6,13,4
2025-04-13 15:09:06,128.08,-0.5099999999999909,127.58,133.47,130.525,66118367118.0,4340230379.0,516092434.0,0.1,1.7,11.1,15,6,13,4
2025-04-13 15:29:23,128.4,0.3199999999999932,127.58,133.47,130.525,66267012076.0,4270812930.0,516092387.0,0.5,2.0,11.4,15,6,13,4
2025-04-13 15:38:52,128.47,0.06999999999999318,127.58,133.47,130.525,66301388946.0,4239960660.0,516092244.0,0.1,2.0,11.4,15,6,13,4
2025-04-13 15:46:51,128.35,-0.12000000000000455,127.58,133.47,130.525,66266251465.0,4215423885.0,516092244.0,0.2,2.0,11.3,15,6,13,4
2025-04-13 16:11:21,129.02,0.6700000000000159,127.58,133.47,130.525,66585825145.0,4181164300.0,516092203.0,0.8,1.3,12.1,16,6,13,4
2025-04-13 16:35:24,129.63,0.6099999999999852,127.58,133.47,130.525,66917613744.0,4098383484.0,516092154.0,0.9,0.9,12.6,16,6,13,4
2025-04-13 16:50:37,129.36,-0.2699999999999818,127.58,133.47,130.525,66853815390.0,4084655634.0,516092084.0,0.7,0.3,12.4,16,6,13,4
2025-04-13 17:08:22,129.64,0.2799999999999727,127.58,133.47,130.525,66862929491.0,4040157592.0,516092023.0,0.5,0.5,13.6,17,6,13,4
2025-04-13 17:27:42,131.15,1.5100000000000193,127.58,133.47,130.525,67687281258.0,4125963509.0,516092013.0,1.1,2.0,15.0,17,6,13,4
2025-04-13 17:37:31,130.9,-0.25,127.58,133.47,130.525,67571822969.0,4092431740.0,516091969.0,1.0,1.5,14.8,17,6,13,4
2025-04-13 17:47:11,131.2,0.29999999999998295,127.58,133.47,130.525,67696994445.0,4096441206.0,516091969.0,1.4,1.6,15.0,17,6,13,4
2025-04-13 18:12:48,131.9,0.700000000000017,127.58,133.47,130.525,67981231464.0,3991321186.0,516091951.0,1.4,1.9,19.0,18,6,13,4
2025-04-13 18:35:37,131.53,-0.37000000000000455,127.58,133.47,130.525,67861226339.0,4150213653.0,516091939.0,0.5,1.2,18.7,18,6,13,4
2025-04-13 18:49:25,131.73,0.19999999999998863,127.58,133.47,130.525,68009837352.0,4148445641.0,516091924.0,0.3,1.0,18.9,18,6,13,4
2025-04-13 19:07:31,131.23,-0.5,127.58,133.47,130.525,67900666139.0,4203752978.0,516091907.0,0.3,0.1,18.5,19,6,13,4
2025-04-13 19:21:48,130.72,-0.5099999999999909,127.58,133.47,130.525,67487561854.0,4104343067.0,516091899.0,0.5,0.3,21.2,19,6,13,4
2025-04-13 19:32:53,130.44,-0.28000000000000114,127.58,133.47,130.525,67382721491.0,4085646649.0,516091899.0,0.8,0.0,20.9,19,6,13,4
2025-04-13 19:47:18,128.84,-1.5999999999999943,127.58,133.47,130.525,66623015258.0,4242071369.0,516091884.0,2.2,1.3,19.5,19,6,13,4
2025-04-13 20:10:05,128.52,-0.3199999999999932,127.58,133.47,130.525,66284258935.0,4239099351.0,516091867.0,1.9,1.8,19.0,20,6,13,4
2025-04-13 20:28:14,129.17,0.6499999999999773,127.58,133.47,130.525,66751624520.0,4286485827.0,516091858.0,1.0,1.6,19.4,20,6,13,4
2025-04-13 20:37:39,128.33,-0.839999999999975,127.58,133.47,130.525,66534751130.0,4359007997.0,516091858.0,1.0,2.9,18.7,20,6,13,4
2025-04-13 20:46:55,126.94,-1.3900000000000148,127.04,133.47,130.255,65600507292.0,4364474062.0,516091844.0,1.1,4.3,17.3,20,6,13,4
2025-04-13 20:52:59,126.7,-0.23999999999999488,126.78,133.47,130.125,65390186448.0,3768964947.0,516091844.0,1.2,4.4,17.1,20,6,13,4
2025-04-13 20:57:28,126.7,0.0,126.71,133.47,130.09,65356351625.0,3939458661.0,516091844.0,1.1,4.5,17.1,20,6,13,4
2025-04-13 21:09:10,125.77,-0.9300000000000068,126.11,133.47,129.79,65197781108.0,4320552145.0,516091827.0,2.2,4.9,18.0,21,6,13,4
2025-04-13 21:25:57,126.58,0.8100000000000023,125.8,133.47,129.635,65236575403.0,4276163916.0,516091819.0,2.0,4.1,18.8,21,6,13,4
2025-04-13 21:33:18,126.81,0.23000000000000398,125.8,133.47,129.635,65446960196.0,4267733192.0,516091819.0,1.5,4.0,19.0,21,6,13,4
2025-04-13 21:47:17,126.35,-0.46000000000000796,125.8,133.47,129.635,65187744854.0,4282070502.0,516091804.0,0.4,4.6,18.5,21,6,13,4
2025-04-13 22:09:13,126.99,0.6400000000000006,125.8,133.47,129.635,65601998449.0,4287145861.0,516091787.0,1.0,4.4,18.8,22,6,13,4
2025-04-13 22:30:17,127.37,0.38000000000000966,125.8,133.22,129.51,65687163065.0,4274130995.0,516091779.0,0.4,4.2,19.2,22,6,13,4
2025-04-13 22:47:17,127.21,-0.1600000000000108,125.8,133.22,129.51,65686170109.0,4274606266.0,516091764.0,0.5,4.1,19.0,22,6,13,4
2025-04-13 23:10:33,127.27,0.060000000000002274,125.8,133.22,129.51,65628008679.0,4249775435.0,516091748.0,0.2,3.6,20.6,23,6,13,4
2025-04-13 23:27:30,127.82,0.5499999999999972,125.8,133.22,129.51,65964723960.0,4172695711.0,516091739.0,0.3,3.2,21.1,23,6,13,4
2025-04-13 23:37:45,127.84,0.020000000000010232,125.8,133.22,129.51,66012997559.0,4222368512.0,516091725.0,0.6,3.2,21.1,23,6,13,4
2025-04-13 23:47:24,127.65,-0.18999999999999773,125.8,133.22,129.51,65856618433.0,4225931311.0,516091725.0,0.3,3.5,20.9,23,6,13,4
2025-04-14 00:52:16,130.73,3.079999999999984,125.8,133.22,129.51,67456083953.0,4483798217.0,516091684.0,1.9,1.9,23.4,0,0,14,4
2025-04-14 02:25:55,131.19,0.46000000000000796,125.8,132.89,129.345,67580102639.0,4400587781.0,516091620.0,0.1,0.1,24.6,2,0,14,4
2025-04-14 03:25:16,132.65,1.460000000000008,125.8,134.29,130.045,68413814103.0,4661520739.0,516091581.0,1.0,0.1,25.5,3,0,14,4
2025-04-14 03:50:45,132.0,-0.6500000000000057,125.8,134.29,130.045,68121355324.0,4721496146.0,516091566.0,1.7,0.1,24.9,3,0,14,4
2025-04-14 04:13:16,132.1,0.09999999999999432,125.8,134.29,130.045,68112544912.0,4759738527.0,516091550.0,0.4,0.5,28.0,4,0,14,4
2025-04-14 04:35:01,133.02,0.9200000000000159,125.8,134.29,130.045,68622336273.0,4776481634.0,516091541.0,0.3,1.2,28.9,4,0,14,4
2025-04-14 04:50:38,133.65,0.6299999999999955,125.8,134.29,130.045,68933284795.0,4835199946.0,516091527.0,1.2,1.8,29.4,4,0,14,4
2025-04-14 05:11:48,133.77,0.12000000000000455,125.8,134.29,130.045,69038309735.0,4791459788.0,516091511.0,1.2,2.7,31.3,5,0,14,4
2025-04-14 05:32:39,133.85,0.07999999999998408,125.8,134.29,130.045,69066184608.0,4771373886.0,516091502.0,0.6,2.8,31.4,5,0,14,4
2025-04-14 05:47:26,132.83,-1.0199999999999818,125.8,134.29,130.045,68599488459.0,4871305130.0,516091488.0,0.7,2.2,30.4,5,0,14,4
2025-04-14 06:16:04,132.51,-0.3200000000000216,125.8,134.29,130.045,68384267288.0,4734314081.0,516091463.0,1.0,2.0,30.2,6,0,14,4
2025-04-14 06:47:06,132.41,-0.09999999999999432,125.8,134.29,130.045,68333604433.0,4716669903.0,516091449.0,0.3,2.1,30.1,6,0,14,4
2025-04-14 07:11:20,132.41,0.0,125.8,134.29,130.045,68190783530.0,4738432631.0,516091433.0,0.0,2.4,36.2,7,0,14,4
2025-04-14 07:29:16,131.87,-0.539999999999992,125.8,134.29,130.045,68075745726.0,4773001581.0,516091424.0,0.2,2.3,35.7,7,0,14,4
2025-04-14 07:38:29,131.96,0.09000000000000341,125.8,134.29,130.045,68055242146.0,4777488597.0,516091410.0,0.4,2.6,35.7,7,0,14,4
2025-04-14 07:47:07,132.0,0.03999999999999204,125.8,134.29,130.045,68146068061.0,4774653327.0,516091410.0,0.3,2.7,35.8,7,0,14,4
2025-04-14 08:15:16,132.32,0.3199999999999932,125.8,134.29,130.045,68398880058.0,4777247413.0,516091391.0,0.2,3.2,35.7,8,0,14,4
2025-04-14 08:39:53,133.0,0.6800000000000068,125.8,134.29,130.045,68629962233.0,4804051669.0,516091370.0,0.7,2.9,36.4,8,0,14,4
2025-04-14 08:53:18,133.23,0.22999999999998977,125.8,134.29,130.045,68767421133.0,4792575338.0,516091370.0,1.0,2.7,36.6,8,0,14,4
2025-04-14 09:12:17,133.2,-0.030000000000001137,125.8,134.29,130.045,68723566158.0,4774966345.0,516091354.0,0.6,2.6,32.5,9,0,14,4
2025-04-14 09:32:16,132.99,-0.20999999999997954,125.8,134.29,130.045,68673610568.0,4787358781.0,516091345.0,0.3,2.1,32.3,9,0,14,4
2025-04-14 09:49:04,132.12,-0.8700000000000045,125.8,134.29,130.045,68297281128.0,4783196201.0,516091331.0,0.8,1.2,31.6,9,0,14,4
2025-04-14 10:12:19,132.32,0.19999999999998863,125.8,134.29,130.045,68211414155.0,4790249948.0,516091314.0,0.7,1.0,31.5,10,0,14,4
2025-04-14 10:37:23,133.18,0.8600000000000136,125.8,134.29,130.045,68755910402.0,4825667003.0,516091306.0,0.3,1.9,32.4,10,0,14,4
2025-04-14 10:51:34,133.65,0.46999999999999886,125.8,134.29,130.045,68992258227.0,4863039098.0,516091291.0,1.2,2.2,32.9,10,0,14,4
2025-04-14 11:09:35,133.49,-0.1599999999999966,125.8,134.29,130.045,68919753531.0,4875959751.0,516091275.0,0.9,2.2,33.0,11,0,14,4
2025-04-14 11:24:51,133.06,-0.4300000000000068,125.8,134.29,130.045,68754415219.0,4863528711.0,516091266.0,0.1,2.8,32.6,11,0,14,4
2025-04-14 11:33:11,133.0,-0.060000000000002274,125.8,134.29,130.045,68628945467.0,4836270994.0,516091266.0,0.1,2.7,32.5,11,0,14,4
2025-04-14 11:47:22,133.05,0.05000000000001137,125.8,134.29,130.045,68670523303.0,4845956270.0,516091252.0,0.5,3.0,32.5,11,0,14,4
2025-04-14 12:20:56,132.85,-0.20000000000001705,125.8,134.29,130.045,68569007119.0,4874021124.0,516091227.0,0.3,2.3,32.4,12,0,14,4
2025-04-14 13:02:46,133.9,1.0500000000000114,125.8,134.29,130.045,69069336951.0,4926154298.0,516091213.0,0.4,3.2,33.4,13,0,14,4
2025-04-14 13:38:16,133.24,-0.6599999999999966,125.8,134.29,130.045,68809050636.0,5086944704.0,516091188.0,0.1,3.2,30.3,13,0,14,4
2025-04-14 13:50:14,131.98,-1.2600000000000193,125.8,134.29,130.045,68228231265.0,5161992642.0,516091173.0,1.5,2.8,29.0,13,0,14,4
2025-04-14 14:15:35,131.75,-0.22999999999998977,125.8,134.29,130.045,67979918860.0,5036144565.0,516091147.0,1.8,3.0,23.3,14,0,14,4
2025-04-14 14:35:42,132.23,0.47999999999998977,125.8,134.29,130.045,68236123407.0,5060440529.0,516091147.0,0.8,3.2,23.8,14,0,14,4
2025-04-14 14:50:21,133.69,1.460000000000008,125.8,134.29,130.045,68863746679.0,5043286177.0,516091133.0,1.3,4.1,25.1,14,0,14,4
2025-04-14 15:11:28,131.51,-2.180000000000007,125.8,134.29,130.045,67861776712.0,5345868046.0,516091116.0,0.2,2.7,21.9,15,0,14,4
2025-04-14 15:30:34,130.55,-0.9599999999999795,125.8,134.29,130.045,67548879371.0,5368433114.0,516091108.0,1.2,1.6,21.1,15,0,14,4
2025-04-14 15:48:37,129.2,-1.3500000000000227,125.8,134.29,130.045,66723694250.0,5300222191.0,516091092.0,3.4,0.6,19.8,15,0,14,4
2025-04-14 16:12:40,128.76,-0.4399999999999977,125.8,134.29,130.045,66488596503.0,5431896657.0,516091073.0,1.8,0.3,20.9,16,0,14,4
2025-04-14 16:37:23,129.13,0.37000000000000455,125.8,134.29,130.045,66637429682.0,5503541983.0,516090948.0,0.4,0.3,21.2,16,0,14,4
2025-04-14 16:55:21,129.47,0.3400000000000034,125.8,134.29,130.045,66875185006.0,5548646498.0,516090948.0,0.6,0.1,21.5,16,0,14,4
2025-04-14 17:09:34,129.29,-0.18000000000000682,125.8,134.29,130.045,66744752318.0,5588640342.0,516089816.0,0.4,0.6,24.3,17,0,14,4
2025-04-14 17:29:43,130.28,0.9900000000000091,125.8,134.29,130.045,67177383781.0,5572560691.0,516089808.0,1.1,0.5,25.3,17,0,14,4
2025-04-14 17:47:16,129.71,-0.5699999999999932,125.8,134.29,130.045,66952775993.0,5554850455.0,516089793.0,0.1,1.2,24.8,17,0,14,4
2025-04-14 18:14:21,130.39,0.6799999999999784,125.8,134.29,130.045,67137989364.0,5565245343.0,516089776.0,0.7,1.1,21.2,18,0,14,4
2025-04-14 18:40:34,129.95,-0.4399999999999977,125.8,134.29,130.045,67099866132.0,5565628325.0,516089753.0,0.2,1.3,20.8,18,0,14,4
2025-04-14 18:52:31,129.91,-0.03999999999999204,125.8,134.29,130.045,67032627971.0,5565134848.0,516089753.0,0.0,1.4,20.8,18,0,14,4
2025-04-14 19:08:39,130.56,0.6500000000000057,125.8,134.29,130.045,67337829547.0,5527766319.0,516089731.0,0.1,0.2,22.9,19,0,14,4
2025-04-14 19:23:46,130.93,0.37000000000000455,125.8,134.29,130.045,67562201634.0,5535079522.0,516089723.0,0.5,0.3,23.2,19,0,14,4
2025-04-14 19:33:23,130.91,-0.020000000000010232,125.8,134.29,130.045,67575677662.0,5525090090.0,516089723.0,0.7,0.4,23.2,19,0,14,4
2025-04-14 19:47:00,131.58,0.6700000000000159,125.8,134.29,130.045,67911368610.0,5529775266.0,516089708.0,1.3,2.5,23.8,19,0,14,4
2025-04-14 20:13:13,130.73,-0.8500000000000227,125.8,134.29,130.045,67437105575.0,5414516238.0,516089591.0,0.1,1.2,23.5,20,0,14,4
2025-04-14 20:31:51,129.99,-0.7399999999999807,125.8,134.29,130.045,67116295266.0,5353606229.0,516089582.0,0.8,1.0,22.9,20,0,14,4
2025-04-14 20:48:11,129.94,-0.05000000000001137,125.8,134.29,130.045,67002772950.0,5336885707.0,516089568.0,1.2,2.5,22.8,20,0,14,4
2025-04-14 21:09:53,129.97,0.030000000000001137,125.8,134.29,130.045,67137501506.0,5263237158.0,516089551.0,0.6,3.3,21.1,21,0,14,4
2025-04-14 21:27:15,129.76,-0.21000000000000796,126.32,134.29,130.305,67005432852.0,5234997192.0,516089543.0,0.2,2.3,20.9,21,0,14,4
2025-04-14 21:36:29,129.66,-0.09999999999999432,126.32,134.29,130.305,66919669387.0,5222161607.0,516089543.0,0.1,2.6,20.8,21,0,14,4
2025-04-14 21:47:15,128.96,-0.6999999999999886,126.54,134.29,130.415,66576515046.0,5045594396.0,516089268.0,0.8,1.9,20.1,21,0,14,4
2025-04-14 22:10:03,129.4,0.4399999999999977,127.01,134.29,130.65,66784493443.0,5173816528.0,516089251.0,0.4,1.9,20.0,22,0,14,4
2025-04-14 22:31:28,129.05,-0.3499999999999943,127.1,134.29,130.695,66619405706.0,5155773868.0,516089242.0,0.5,1.3,19.7,22,0,14,4
2025-04-14 22:47:23,129.52,0.46999999999999886,127.15,134.29,130.72,66840656518.0,5148818521.0,516089228.0,0.4,1.8,20.1,22,0,14,4
2025-04-14 23:09:49,129.66,0.13999999999998636,127.32,134.29,130.805,66922137816.0,5127071027.0,516089211.0,0.2,1.8,19.3,23,0,14,4
2025-04-14 23:27:01,130.04,0.37999999999999545,127.6,134.29,130.945,67145884062.0,5094807778.0,516213485.0,0.8,1.7,19.6,23,0,14,4
2025-04-14 23:36:05,130.01,-0.030000000000001137,127.6,134.29,130.945,67115637158.0,5096979032.0,516213485.0,0.6,1.7,19.6,23,0,14,4
2025-04-14 23:47:08,129.69,-0.3199999999999932,127.64,134.29,130.965,66988151382.0,5105033561.0,516213470.0,0.2,1.5,19.3,23,0,14,4
2025-04-15 00:49:14,129.29,-0.4000000000000057,128.36,134.29,131.325,66743772614.0,4841751822.0,516229604.0,0.1,1.1,20.4,0,1,15,4
2025-04-15 02:24:42,129.75,0.46000000000000796,128.36,134.29,131.325,67061605902.0,4797307669.0,516229539.0,0.7,1.2,16.9,2,1,15,4
2025-04-15 03:24:14,129.6,-0.15000000000000568,128.36,134.19,131.275,66872296425.0,4472552873.0,516229499.0,0.1,2.3,16.4,3,1,15,4
2025-04-15 03:48:29,130.39,0.789999999999992,128.36,134.19,131.275,67313943000.0,4467607155.0,516229484.0,1.2,1.2,17.1,3,1,15,4
2025-04-15 04:12:42,130.4,0.010000000000019327,128.36,134.19,131.275,67325119353.0,4427931768.0,516229434.0,0.7,1.3,17.3,4,1,15,4
2025-04-15 04:34:40,129.99,-0.4099999999999966,128.36,134.19,131.275,67099836393.0,4413813224.0,516229409.0,0.2,2.2,16.9,4,1,15,4
2025-04-15 04:51:44,130.36,0.37000000000000455,128.36,134.19,131.275,67242499760.0,4393704557.0,516229310.0,0.0,2.6,17.3,4,1,15,4
2025-04-15 05:10:59,130.97,0.6099999999999852,128.36,134.19,131.275,67617109632.0,4374097058.0,516229191.0,0.4,2.1,17.8,5,1,15,4
2025-04-15 05:31:48,131.37,0.4000000000000057,128.36,134.19,131.275,67874673793.0,4389943056.0,516229124.0,1.0,1.8,18.2,5,1,15,4
2025-04-15 05:47:15,132.0,0.6299999999999955,128.36,134.19,131.275,68143947095.0,4374271825.0,516229044.0,1.3,0.6,18.7,5,1,15,4
2025-04-15 06:15:55,131.04,-0.960000000000008,128.36,134.19,131.275,67657576535.0,4384957154.0,516228837.0,0.0,1.1,18.6,6,1,15,4
2025-04-15 06:42:33,131.37,0.3300000000000125,128.36,134.19,131.275,67781992719.0,4384765503.0,516228758.0,0.5,0.8,18.9,6,1,15,4
2025-04-15 06:54:23,131.29,-0.0800000000000125,128.36,134.19,131.275,67818380120.0,4379365260.0,516228758.0,0.2,0.8,18.8,6,1,15,4
2025-04-15 07:11:13,131.53,0.2400000000000091,128.36,134.19,131.275,67858998636.0,4348854577.0,516228685.0,0.2,0.7,20.9,7,1,15,4
2025-04-15 07:31:10,131.66,0.12999999999999545,128.36,134.19,131.275,67989114535.0,4331035871.0,516228685.0,0.3,0.2,21.0,7,1,15,4
2025-04-15 07:47:21,131.51,-0.15000000000000568,128.36,134.19,131.275,67886084112.0,4305563843.0,516228500.0,0.1,0.3,20.9,7,1,15,4
2025-04-15 08:14:57,131.75,0.2400000000000091,128.36,134.19,131.275,67998763545.0,4267258438.0,516228422.0,0.1,0.4,21.2,8,1,15,4
